Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
CPZ1-JP029,Collectors Pack: ZEXAL Version,CXyz Mechquipped Djinn Angeneral,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP029,Collectors Pack: ZEXAL Version,CXyz Mechquipped Djinn Angeneral,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP030,Collectors Pack: ZEXAL Version,CXyz Coach Lord Ultimatrainer,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP030,Collectors Pack: ZEXAL Version,CXyz Coach Lord Ultimatrainer,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP031,Collectors Pack: ZEXAL Version,Norito the Moral Leader,"('Super Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP031,Collectors Pack: ZEXAL Version,Norito the Moral Leader,"('Super Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP032,Collectors Pack: ZEXAL Version,CXyz Simon the Great Moral Leader,"('Ultra Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP032,Collectors Pack: ZEXAL Version,CXyz Simon the Great Moral Leader,"('Ultra Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP033,Collectors Pack: ZEXAL Version,Comics Hero King Arthur,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP033,Collectors Pack: ZEXAL Version,Comics Hero King Arthur,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP034,Collectors Pack: ZEXAL Version,CXyz Comics Hero Legend Arthur,"('Super Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP034,Collectors Pack: ZEXAL Version,CXyz Comics Hero Legend Arthur,"('Super Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP035,Collectors Pack: ZEXAL Version,Battlecruiser Dianthus,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP035,Collectors Pack: ZEXAL Version,Battlecruiser Dianthus,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP036,Collectors Pack: ZEXAL Version,CXyz Battleship Cherry Blossom,"('Super Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP036,Collectors Pack: ZEXAL Version,CXyz Battleship Cherry Blossom,"('Super Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP037,Collectors Pack: ZEXAL Version,Skypalace Gangaridai,"('Super Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP037,Collectors Pack: ZEXAL Version,Skypalace Gangaridai,"('Super Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP038,Collectors Pack: ZEXAL Version,CXyz Skypalace Babylon,"('Ultra Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP038,Collectors Pack: ZEXAL Version,CXyz Skypalace Babylon,"('Ultra Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP039,Collectors Pack: ZEXAL Version,Photon Alexandra Queen,"('Super Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP039,Collectors Pack: ZEXAL Version,Photon Alexandra Queen,"('Super Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP040,Collectors Pack: ZEXAL Version,Night Papilloperative,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP040,Collectors Pack: ZEXAL Version,Night Papilloperative,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP041,Collectors Pack: ZEXAL Version,Unformed Void,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP041,Collectors Pack: ZEXAL Version,Unformed Void,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP042,Collectors Pack: ZEXAL Version,Princess Cologne,"('Ultra Rare', 'Collectors Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP042,Collectors Pack: ZEXAL Version,Princess Cologne,"('Ultra Rare', 'Collectors Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP043,Collectors Pack: ZEXAL Version,Tin Archduke,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP043,Collectors Pack: ZEXAL Version,Tin Archduke,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP044,Collectors Pack: ZEXAL Version,Puppet Ritual,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP044,Collectors Pack: ZEXAL Version,Puppet Ritual,"('Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP045,Collectors Pack: ZEXAL Version,Stoic Challenge,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP045,Collectors Pack: ZEXAL Version,Stoic Challenge,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP046,Collectors Pack: ZEXAL Version,Overlay Capture,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP046,Collectors Pack: ZEXAL Version,Overlay Capture,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP047,Collectors Pack: ZEXAL Version,Iron Call,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP047,Collectors Pack: ZEXAL Version,Iron Call,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP048,Collectors Pack: ZEXAL Version,Number Wall,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP048,Collectors Pack: ZEXAL Version,Number Wall,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP049,Collectors Pack: ZEXAL Version,Heraldry Record,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP049,Collectors Pack: ZEXAL Version,Heraldry Record,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
CPZ1-JP050,Collectors Pack: ZEXAL Version,Butterspy Protection,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-04-28 15:13:42,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",Old
CPZ1-JP050,Collectors Pack: ZEXAL Version,Butterspy Protection,"('Common',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Collectors_Pack:_ZEXAL_Version_(OCG-JP),2023-07-04 12:15:58,2013-08-10,Collectors Pack,Booster pack,"('Night Papilloperative', 'Number 54: Lion Heart', 'Number 63: Shamoji Soldier')",New
DB12-JP001,Duelist Box 2012,Sabersaurus,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP001,Duelist Box 2012,Sabersaurus,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP002,Duelist Box 2012,X-Saber Anu Piranha,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP002,Duelist Box 2012,X-Saber Anu Piranha,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP003,Duelist Box 2012,X-Saber Galahad,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP003,Duelist Box 2012,X-Saber Galahad,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP004,Duelist Box 2012,Sasuke Samurai,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP004,Duelist Box 2012,Sasuke Samurai,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP005,Duelist Box 2012,Marauding Captain,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP005,Duelist Box 2012,Marauding Captain,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP006,Duelist Box 2012,Sangan,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP006,Duelist Box 2012,Sangan,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP007,Duelist Box 2012,Skelengel,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP007,Duelist Box 2012,Skelengel,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP008,Duelist Box 2012,Snowman Eater,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP008,Duelist Box 2012,Snowman Eater,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP009,Duelist Box 2012,Wind-Up Soldier,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP009,Duelist Box 2012,Wind-Up Soldier,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP010,Duelist Box 2012,Wind-Up Dog,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP010,Duelist Box 2012,Wind-Up Dog,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP011,Duelist Box 2012,Wind-Up Snail,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP011,Duelist Box 2012,Wind-Up Snail,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP012,Duelist Box 2012,Exiled Force,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP012,Duelist Box 2012,Exiled Force,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP013,Duelist Box 2012,Botanical Lion,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP013,Duelist Box 2012,Botanical Lion,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP014,Duelist Box 2012,Voltic Kong,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP014,Duelist Box 2012,Voltic Kong,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP015,Duelist Box 2012,Mine Golem,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP015,Duelist Box 2012,Mine Golem,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP016,Duelist Box 2012,Breaker the Magical Warrior,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP016,Duelist Box 2012,Breaker the Magical Warrior,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP017,Duelist Box 2012,Morphing Jar,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP017,Duelist Box 2012,Morphing Jar,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP018,Duelist Box 2012,Cyber Dragon,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP018,Duelist Box 2012,Cyber Dragon,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP019,Duelist Box 2012,Mist Valley Executor,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP019,Duelist Box 2012,Mist Valley Executor,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP020,Duelist Box 2012,Zaborg the Thunder Monarch,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP020,Duelist Box 2012,Zaborg the Thunder Monarch,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP021,Duelist Box 2012,Mystical Space Typhoon,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP021,Duelist Box 2012,Mystical Space Typhoon,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP022,Duelist Box 2012,Smashing Ground,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP022,Duelist Box 2012,Smashing Ground,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP023,Duelist Box 2012,Fissure,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP023,Duelist Box 2012,Fissure,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP024,Duelist Box 2012,Monster Reincarnation,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP024,Duelist Box 2012,Monster Reincarnation,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP025,Duelist Box 2012,Star Changer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP025,Duelist Box 2012,Star Changer,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
DB12-JP026,Duelist Box 2012,Reinforcement of the Army,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-03-22 16:57:32,2011-11-26,,Main Deck,,Old
DB12-JP026,Duelist Box 2012,Reinforcement of the Army,"('Common',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Box_2012_(OCG-JP),2023-07-04 12:14:30,2011-11-26,,Main Deck,,New
